step,train_loss,loss,val_loss,lr,elapsed_sec,samples_per_sec,gpu_memory_used_mb,nan_inf_status
19,0.0008774184971116483,0.0008774184971116483,,0.001,0.0010068416595458984,1986.4096613781671,0.0,PASS
20,0.0007151086465455592,0.0007151086465455592,0.0013876582961529493,0.001,0.0009534358978271484,2097.6764191047764,0.0,PASS
21,0.0013511060969904065,0.0013511060969904065,,0.001,0.0007054805755615234,2834.946941534302,0.0,PASS
22,0.0022324167657643557,0.0022324167657643557,,0.001,0.0010287761688232422,1944.0574739281576,0.0,PASS
23,0.001624337979592383,0.001624337979592383,,0.001,0.0013003349304199219,1538.065273193986,0.0,PASS
24,0.0008294400759041309,0.0008294400759041309,,0.001,0.0010631084442138672,1881.275622336847,0.0,PASS
25,0.0016150737646967173,0.0016150737646967173,,0.001,0.0009801387786865234,2040.5273656044758,0.0,PASS
26,0.001369424513541162,0.001369424513541162,,0.001,0.0009715557098388672,2058.554110429448,0.0,PASS
27,0.0010320352157577872,0.0010320352157577872,,0.001,0.0009949207305908203,2010.2104001917087,0.0,PASS
28,0.0008289344841614366,0.0008289344841614366,,0.001,0.001009225845336914,1981.7169855894165,0.0,PASS
29,0.0008182560559362173,0.0008182560559362173,,0.001,0.0009608268737792969,2081.540446650124,0.0,PASS
30,0.0010215123184025288,0.0010215123184025288,0.001105620409362018,0.001,0.0009739398956298828,2053.514810281518,0.0,PASS
31,0.0010695797391235828,0.0010695797391235828,,0.001,0.0005285739898681641,3783.765448804691,0.0,PASS
32,0.0008984988671727479,0.0008984988671727479,,0.001,0.0009930133819580078,2014.0715486194479,0.0,PASS
33,0.0006569004617631435,0.0006569004617631435,,0.001,0.0010025501251220703,1994.9127229488704,0.0,PASS
34,0.00046559219481423497,0.00046559219481423497,,0.001,0.0009944438934326172,2011.1742987293214,0.0,PASS
35,0.0005384189425967634,0.0005384189425967634,,0.001,0.000980377197265625,2040.0311284046693,0.0,PASS
36,0.0005753747536800802,0.0005753747536800802,,0.001,0.0010230541229248047,1954.930785364717,0.0,PASS
37,0.0006451525841839612,0.0006451525841839612,,0.001,0.0009579658508300781,2087.757093081135,0.0,PASS
38,0.00047436606837436557,0.00047436606837436557,,0.001,0.0009524822235107422,2099.7767209011263,0.0,PASS
39,0.0007007636013440788,0.0007007636013440788,,0.001,0.0009930133819580078,2014.0715486194479,0.0,PASS
40,0.00029516214272007346,0.00029516214272007346,0.0004494160530157387,0.001,0.0009515285491943359,2101.881232773741,0.0,PASS
41,0.000383348815375939,0.000383348815375939,,0.001,0.0005211830139160156,3837.423604757548,0.0,PASS
42,0.00040813194937072694,0.00040813194937072694,,0.001,0.0009796619415283203,2041.5205646142613,0.0,PASS
43,0.00042621741886250675,0.00042621741886250675,,0.001,0.0009818077087402344,2037.058766391452,0.0,PASS
44,0.0005460779066197574,0.0005460779066197574,,0.001,0.0009524822235107422,2099.7767209011263,0.0,PASS
45,0.00022255105432122946,0.00022255105432122946,,0.001,0.0009572505950927734,2089.3170610211705,0.0,PASS
46,0.00032703287433832884,0.00032703287433832884,,0.001,0.0009849071502685547,2030.6482691842168,0.0,PASS
47,0.0004108359571546316,0.0004108359571546316,,0.001,0.0009431838989257812,2120.4772497472195,0.0,PASS
48,0.00032695746631361544,0.00032695746631361544,,0.001,0.0009224414825439453,2168.1592142672525,0.0,PASS
49,0.000434274785220623,0.000434274785220623,,0.001,0.0009963512420654297,2007.3242402488634,0.0,PASS
50,0.00040821224683895707,0.00040821224683895707,0.0003671390295494348,0.001,0.0009627342224121094,2077.4165428429915,0.0,PASS
51,0.0002918095560744405,0.0002918095560744405,,0.001,0.0005140304565429688,3890.8200371057515,0.0,PASS
52,0.00029872445156797767,0.00029872445156797767,,0.001,0.0009682178497314453,2065.6508249199705,0.0,PASS
53,0.00025801503215916455,0.00025801503215916455,,0.001,0.0009987354278564453,2002.5323466221055,0.0,PASS
54,0.0003185247187502682,0.0003185247187502682,,0.001,0.0009615421295166016,2079.9920654599555,0.0,PASS
55,0.00024987311917357147,0.00024987311917357147,,0.001,0.0009477138519287109,2110.3416352201257,0.0,PASS
56,0.00028798406128771603,0.00028798406128771603,,0.001,0.0009894371032714844,2021.3513253012047,0.0,PASS
57,0.0002546768228057772,0.0002546768228057772,,0.001,0.0009348392486572266,2139.4052537617954,0.0,PASS
58,0.0003464400942903012,0.0003464400942903012,,0.001,0.0009596347808837891,2084.1262111801243,0.0,PASS
59,0.0001967701391549781,0.0001967701391549781,,0.001,0.0009849071502685547,2030.6482691842168,0.0,PASS
60,0.0002653017872944474,0.0002653017872944474,0.0002796489279717207,0.001,0.0009779930114746094,2045.0043881033641,0.0,PASS
61,0.0003484811168164015,0.0003484811168164015,,0.001,0.0005447864532470703,3671.163238512035,0.0,PASS
62,0.00014123186701908708,0.00014123186701908708,,0.001,0.0009942054748535156,2011.6565947242207,0.0,PASS
63,0.00023622819571755826,0.00023622819571755826,,0.001,0.001016855239868164,1966.8483001172333,0.0,PASS
64,0.0001398024323862046,0.0001398024323862046,,0.001,0.0009510517120361328,2102.9350714464777,0.0,PASS
65,0.00014711252879351377,0.00014711252879351377,,0.001,0.0009648799896240234,2072.796639486039,0.0,PASS
66,0.00023989116016309708,0.00023989116016309708,,0.001,0.0010235309600830078,1954.0200326112276,0.0,PASS
67,0.00025084451772272587,0.00025084451772272587,,0.001,0.001005411148071289,1989.2359497272944,0.0,PASS
68,0.0003249706351198256,0.0003249706351198256,,0.001,0.0009551048278808594,2094.010983524713,0.0,PASS
69,0.0002221637696493417,0.0002221637696493417,,0.001,0.0009980201721191406,2003.9675107501193,0.0,PASS
70,0.0003144170332234353,0.0003144170332234353,0.0002636915596667677,0.001,0.0009279251098632812,2155.3463514902364,0.0,PASS
71,0.0001520830555818975,0.0001520830555818975,,0.001,0.0005071163177490234,3943.868359191349,0.0,PASS
72,0.00033310643630102277,0.00033310643630102277,,0.001,0.0009853839874267578,2029.6656181950157,0.0,PASS
73,0.00028606527484953403,0.00028606527484953403,,0.001,0.0009922981262207031,2015.5233061028352,0.0,PASS
74,0.000159039453137666,0.000159039453137666,,0.001,0.0009431838989257812,2120.4772497472195,0.0,PASS
75,0.00014113869110587984,0.00014113869110587984,,0.001,0.0009717941284179688,2058.0490677134444,0.0,PASS
76,0.0004576159408316016,0.0004576159408316016,,0.001,0.0010051727294921875,1989.707779886148,0.0,PASS
77,0.00022283867292571813,0.00022283867292571813,,0.001,0.0009424686431884766,2122.0865165696937,0.0,PASS
78,0.00021224032389000058,0.00021224032389000058,,0.001,0.0009324550628662109,2144.875479417029,0.0,PASS
79,0.0003981920308433473,0.0003981920308433473,,0.001,0.000957489013671875,2088.796812749004,0.0,PASS
80,0.00025326726608909667,0.00025326726608909667,0.0002402442623861134,0.001,0.0009529590606689453,2098.7260445334,0.0,PASS
81,0.00013855051656719297,0.00013855051656719297,,0.001,0.0005125999450683594,3901.678139534884,0.0,PASS
82,0.0001312415552092716,0.0001312415552092716,,0.001,0.0009801387786865234,2040.5273656044758,0.0,PASS
83,0.0003090058744419366,0.0003090058744419366,,0.001,0.0009710788726806641,2059.564939847778,0.0,PASS
84,0.0002737399481702596,0.0002737399481702596,,0.001,0.0009567737579345703,2090.358335409918,0.0,PASS
85,0.00019695807714015245,0.00019695807714015245,,0.001,0.0009610652923583984,2081.0240635078144,0.0,PASS
86,0.00020129252516198903,0.00020129252516198903,,0.001,0.0009958744049072266,2008.2853722767536,0.0,PASS
87,0.00021383381681516767,0.00021383381681516767,,0.001,0.0009393692016601562,2129.0883248730966,0.0,PASS
88,0.0003007958293892443,0.0003007958293892443,,0.001,0.000942230224609375,2122.6234817813765,0.0,PASS
89,0.0003107470110990107,0.0003107470110990107,,0.001,0.0009937286376953125,2012.6218809980805,0.0,PASS
90,0.00024566680076532066,0.00024566680076532066,0.00023069263261277229,0.001,0.0009446144104003906,2117.26602725896,0.0,PASS
91,0.00022136255574878305,0.00022136255574878305,,0.001,0.0005259513854980469,3802.6328195829556,0.0,PASS
92,0.0001367515797028318,0.0001367515797028318,,0.001,0.0009984970092773438,2003.0105062082139,0.0,PASS
93,0.0002153034001821652,0.0002153034001821652,,0.001,0.0010082721710205078,1983.5913927642468,0.0,PASS
94,0.00021653786825481802,0.00021653786825481802,,0.001,0.0009639263153076172,2074.8473905515707,0.0,PASS
95,0.00025109140551649034,0.00025109140551649034,,0.001,0.0009510517120361328,2102.9350714464777,0.0,PASS
96,0.00019378818979021162,0.00019378818979021162,,0.001,0.0009696483612060547,2062.6033931644947,0.0,PASS
97,0.0001978812215384096,0.0001978812215384096,,0.001,0.0009613037109375,2080.5079365079364,0.0,PASS
98,0.00021117892174515873,0.00021117892174515873,,0.001,0.0011119842529296875,1798.5866209262435,0.0,PASS
99,0.00019513654115144163,0.00019513654115144163,,0.001,0.0010559558868408203,1894.0185143373221,0.0,PASS
100,0.0001229821500601247,0.0001229821500601247,0.0002138614363502711,0.001,0.0009410381317138672,2125.3123891563214,0.0,PASS
101,0.00019756861729547381,0.00019756861729547381,,0.001,0.0005092620849609375,3927.250936329588,0.0,PASS
102,0.0002000854874495417,0.0002000854874495417,,0.001,0.0009734630584716797,2054.520695566985,0.0,PASS
103,0.0002452885964885354,0.0002452885964885354,,0.001,0.000989675521850586,2020.8643700313178,0.0,PASS
104,0.0002299705083714798,0.0002299705083714798,,0.001,0.0009391307830810547,2129.628839807058,0.0,PASS
105,0.000234724284382537,0.000234724284382537,,0.001,0.0009388923645019531,2130.169629253428,0.0,PASS
106,0.00019087710825260729,0.00019087710825260729,,0.001,0.0009732246398925781,2055.0240078392944,0.0,PASS
107,0.00011951688065892085,0.00011951688065892085,,0.001,0.000942230224609375,2122.6234817813765,0.0,PASS
108,0.00019574700854718685,0.00019574700854718685,,0.001,0.0009241104125976562,2164.2435500515994,0.0,PASS
109,0.00014041716349311173,0.00014041716349311173,,0.001,0.0009961128234863281,2007.8046912398277,0.0,PASS
110,0.00017469385056756437,0.00017469385056756437,0.00020506633154582232,0.001,0.0009305477142333984,2149.2718421726877,0.0,PASS
111,0.00017704027413856238,0.00017704027413856238,,0.001,0.0005083084106445312,3934.6191369606004,0.0,PASS
112,0.0001839090109569952,0.0001839090109569952,,0.001,0.0009560585021972656,2091.9221945137156,0.0,PASS
113,0.0001383008057018742,0.0001383008057018742,,0.001,0.0010113716125488281,1977.5124941065535,0.0,PASS
114,0.0001840760523919016,0.0001840760523919016,,0.001,0.0009267330169677734,2158.118857730898,0.0,PASS
115,0.00012249102292116731,0.00012249102292116731,,0.001,0.0009295940399169922,2151.476788920236,0.0,PASS
116,0.0002546768228057772,0.0002546768228057772,,0.001,0.0011184215545654297,1788.2344915796205,0.0,PASS
117,0.00020160879648756236,0.00020160879648756236,,0.001,0.0009546279907226562,2095.056943056943,0.0,PASS
118,0.00025864338385872543,0.00025864338385872543,,0.001,0.0009202957153320312,2173.2145077720206,0.0,PASS
119,0.00024722921079955995,0.00024722921079955995,,0.001,0.0009558200836181641,2092.444000997755,0.0,PASS
120,0.0001757713471306488,0.0001757713471306488,0.00020366303215269,0.001,0.0009553432464599609,2093.488395308211,0.0,PASS
121,0.0001798423327272758,0.0001798423327272758,,0.001,0.0005040168762207031,3968.1210974456008,0.0,PASS
122,0.00017070176545530558,0.00017070176545530558,,0.001,0.0009639263153076172,2074.8473905515707,0.0,PASS
123,0.00017402242519892752,0.00017402242519892752,,0.001,0.0009593963623046875,2084.6441351888666,0.0,PASS
124,0.00019500769849400967,0.00019500769849400967,,0.001,0.0009489059448242188,2107.6904522613067,0.0,PASS
125,0.00011644923506537452,0.00011644923506537452,,0.001,0.0010864734649658203,1840.8180820715384,0.0,PASS
126,0.00023732184490654618,0.00023732184490654618,,0.001,0.0011181831359863281,1788.615778251599,0.0,PASS
127,0.00012735991913359612,0.00012735991913359612,,0.001,0.000957489013671875,2088.796812749004,0.0,PASS
128,0.00011120941780973226,0.00011120941780973226,,0.001,0.0009479522705078125,2109.810865191147,0.0,PASS
129,0.0002468700404278934,0.0002468700404278934,,0.001,0.0009615421295166016,2079.9920654599555,0.0,PASS
130,0.00023260335728991777,0.00023260335728991777,0.00021603073400910944,0.001,0.0009462833404541016,2113.5318720080627,0.0,PASS
131,0.00019174261251464486,0.00019174261251464486,,0.001,0.0005235671997070312,3819.9489981785064,0.0,PASS
132,0.00019864558998961002,0.00019864558998961002,,0.001,0.0009903907775878906,2019.4049109292248,0.0,PASS
133,0.00018563898629508913,0.00018563898629508913,,0.001,0.00099945068359375,2001.0992366412213,0.0,PASS
134,0.0001627898309379816,0.0001627898309379816,,0.001,0.0009577274322509766,2088.2768235001245,0.0,PASS
135,0.00018260838987771422,0.00018260838987771422,,0.001,0.0009520053863525391,2100.8284497871273,0.0,PASS
136,0.00019321693980600685,0.00019321693980600685,,0.001,0.0009932518005371094,2013.588094095055,0.0,PASS
137,0.00018885261670220643,0.00018885261670220643,,0.001,0.0009570121765136719,2089.837568510214,0.0,PASS
138,0.00011783365334849805,0.00011783365334849805,,0.001,0.0009567737579345703,2090.358335409918,0.0,PASS
139,0.00021860326523892581,0.00021860326523892581,,0.001,0.0009555816650390625,2092.9660678642713,0.0,PASS
140,0.00023712878464721143,0.00023712878464721143,0.00021873034711461514,0.001,0.000934600830078125,2139.9510204081635,0.0,PASS
141,0.00017213090904988348,0.00017213090904988348,,0.001,0.0005218982696533203,3832.164458656921,0.0,PASS
142,0.00022927620739210397,0.00022927620739210397,,0.001,0.0009684562683105469,2065.1422944362384,0.0,PASS
143,0.00017152931832242757,0.00017152931832242757,,0.001,0.0009829998016357422,2034.5884065001212,0.0,PASS
144,0.00016061560017988086,0.00016061560017988086,,0.001,0.0009515285491943359,2101.881232773741,0.0,PASS
145,0.00022824246843811125,0.00022824246843811125,,0.001,0.0009429454803466797,2121.0134007585334,0.0,PASS
146,0.00017318139725830406,0.00017318139725830406,,0.001,0.0009684562683105469,2065.1422944362384,0.0,PASS
147,0.00018814356008078903,0.00018814356008078903,,0.001,0.000957489013671875,2088.796812749004,0.0,PASS
148,0.000172417625435628,0.000172417625435628,,0.001,0.0009417533874511719,2123.6982278481014,0.0,PASS
149,0.00011215091217309237,0.00011215091217309237,,0.001,0.0009481906890869141,2109.2803620819714,0.0,PASS
150,0.00017894813208840787,0.00017894813208840787,0.00019448947568889707,0.001,0.0009636878967285156,2075.3607125185554,0.0,PASS
151,0.00017987340106628835,0.00017987340106628835,,0.001,0.00049591064453125,4032.9846153846156,0.0,PASS
152,0.00022587011335417628,0.00022587011335417628,,0.001,0.0009584426879882812,2086.718407960199,0.0,PASS
153,0.0001845155202317983,0.0001845155202317983,,0.001,0.0009982585906982422,2003.488894196322,0.0,PASS
154,0.00011432227620389313,0.00011432227620389313,,0.001,0.0009319782257080078,2145.9728830903045,0.0,PASS
155,0.00016828493971843272,0.00016828493971843272,,0.001,0.0009434223175048828,2119.9413697245386,0.0,PASS
156,0.00016492107533849776,0.00016492107533849776,,0.001,0.0010120868682861328,1976.1149587750294,0.0,PASS
157,0.00016562110977247357,0.00016562110977247357,,0.001,0.0009396076202392578,2128.548084242578,0.0,PASS
158,0.0001659396366449073,0.0001659396366449073,,0.001,0.0009233951568603516,2165.919958688355,0.0,PASS
159,0.00011057564552174881,0.00011057564552174881,,0.001,0.0009584426879882812,2086.718407960199,0.0,PASS
160,0.00019932864233851433,0.00019932864233851433,0.00018556888971943408,0.001,0.0009081363677978516,2202.3124179574693,0.0,PASS
161,0.00017399016360286623,0.00017399016360286623,,0.001,0.0005075931549072266,3940.1634570220763,0.0,PASS
162,0.00015922779857646674,0.00015922779857646674,,0.001,0.0009548664093017578,2094.5338327091135,0.0,PASS
163,0.00017455375927966088,0.00017455375927966088,,0.001,0.0009908676147460938,2018.4331087584217,0.0,PASS
164,0.00016408314695581794,0.00016408314695581794,,0.001,0.0009458065032958984,2114.597428787497,0.0,PASS
165,0.00016358330321963876,0.00016358330321963876,,0.001,0.0009319782257080078,2145.9728830903045,0.0,PASS
166,0.00016745500033721328,0.00016745500033721328,,0.001,0.0021085739135742188,948.5083672546359,0.0,PASS
167,0.0002228153753094375,0.0002228153753094375,,0.001,0.0009639263153076172,2074.8473905515707,0.0,PASS
168,0.00012539829185698181,0.00012539829185698181,,0.001,0.0009417533874511719,2123.6982278481014,0.0,PASS
169,0.00016511204012203962,0.00016511204012203962,,0.001,0.0009944438934326172,2011.1742987293214,0.0,PASS
170,0.00011988159531028941,0.00011988159531028941,0.00019872619304805994,0.001,0.0009334087371826172,2142.684035759898,0.0,PASS
171,0.00012228336709085852,0.00012228336709085852,,0.001,0.0005121231079101562,3905.310986964618,0.0,PASS
172,0.00020869985746685416,0.00020869985746685416,,0.001,0.001131296157836914,1767.8836670179137,0.0,PASS
173,0.00021350781025830656,0.00021350781025830656,,0.001,0.000997781753540039,2004.4463560334527,0.0,PASS
174,0.00022627368161920458,0.00022627368161920458,,0.001,0.0009436607360839844,2119.4057604850937,0.0,PASS
175,0.00020390124700497836,0.00020390124700497836,,0.001,0.0009410381317138672,2125.3123891563214,0.0,PASS
176,0.00016278785187751055,0.00016278785187751055,,0.001,0.0009982585906982422,2003.488894196322,0.0,PASS
177,0.00016701345157343894,0.00016701345157343894,,0.001,0.0009303092956542969,2149.822655048693,0.0,PASS
178,0.00018161888874601573,0.00018161888874601573,,0.001,0.0009438991546630859,2118.870421823693,0.0,PASS
179,0.00017401648801751435,0.00017401648801751435,,0.001,0.0009622573852539062,2078.445986124876,0.0,PASS
180,0.00015879643615335226,0.00015879643615335226,0.00018079006986226887,0.001,0.0009317398071289062,2146.5220061412488,0.0,PASS
181,0.00020417913037817925,0.00020417913037817925,,0.001,0.0005292892456054688,3778.6522522522523,0.0,PASS
182,0.000156950147356838,0.000156950147356838,,0.001,0.00098419189453125,2032.124031007752,0.0,PASS
183,0.00011362643272150308,0.00011362643272150308,,0.001,0.000982046127319336,2036.564214615198,0.0,PASS
184,0.0001725013426039368,0.0001725013426039368,,0.001,0.0009305477142333984,2149.2718421726877,0.0,PASS
185,0.0002106205211021006,0.0002106205211021006,,0.001,0.0009622573852539062,2078.445986124876,0.0,PASS
186,0.0001812018163036555,0.0001812018163036555,,0.001,0.0009846687316894531,2031.1399515738499,0.0,PASS
187,0.00018623254436533898,0.00018623254436533898,,0.001,0.0009360313415527344,2136.6805909322466,0.0,PASS
188,0.00028897204902023077,0.00028897204902023077,,0.001,0.0009303092956542969,2149.822655048693,0.0,PASS
189,0.0002144485042663291,0.0002144485042663291,,0.001,0.0009815692901611328,2037.5535584163226,0.0,PASS
190,0.0002250751858809963,0.0002250751858809963,0.00020404074166435748,0.001,0.0009491443634033203,2107.1610148203968,0.0,PASS
191,0.0002585505717433989,0.0002585505717433989,,0.001,0.0005109310150146484,3914.4227718152124,0.0,PASS
192,0.00015726598212495446,0.00015726598212495446,,0.001,0.0009739398956298828,2053.514810281518,0.0,PASS
193,0.00021424645092338324,0.00021424645092338324,,0.001,0.000988006591796875,2024.2779922779923,0.0,PASS
194,0.0002464003919158131,0.0002464003919158131,,0.001,0.0009539127349853516,2096.6278430392404,0.0,PASS
195,0.00019726174650713801,0.00019726174650713801,,0.001,0.0009362697601318359,2136.13649096002,0.0,PASS
196,0.00021981570171192288,0.00021981570171192288,,0.001,0.0009660720825195312,2070.238894373149,0.0,PASS
197,0.00020466661953832954,0.00020466661953832954,,0.001,0.0009226799011230469,2167.5989664082686,0.0,PASS
198,0.00012051162775605917,0.00012051162775605917,,0.001,0.0009186267852783203,2177.1627303399946,0.0,PASS
199,0.0002509244659449905,0.0002509244659449905,,0.001,0.0009684562683105469,2065.1422944362384,0.0,PASS
200,0.0001858498144429177,0.0001858498144429177,0.00021356352954171598,0.001,0.0009336471557617188,2142.1368743615935,0.0,PASS
