step,train_loss,loss,val_loss,lr,elapsed_sec,samples_per_sec,gpu_memory_used_mb,nan_inf_status
1,0.008344427682459354,0.008344427682459354,0.004565875977277756,0.001,0.057495832443237305,34.78512989571023,0.0,PASS
2,0.006983318366110325,0.006983318366110325,,0.001,0.0015099048614501953,1324.5867677246172,0.0,PASS
3,0.004811685532331467,0.004811685532331467,,0.001,0.0011913776397705078,1678.7288373023814,0.0,PASS
4,0.012971225194633007,0.012971225194633007,,0.001,0.0009481906890869141,2109.2803620819714,0.0,PASS
5,0.012182209640741348,0.012182209640741348,,0.001,0.0009217262268066406,2169.8416968442834,0.0,PASS
6,0.0046022804453969,0.0046022804453969,,0.001,0.0009291172027587891,2152.5809597125995,0.0,PASS
7,0.002284491900354624,0.002284491900354624,,0.001,0.0009183883666992188,2177.7279335410176,0.0,PASS
8,0.008337549865245819,0.008337549865245819,,0.001,0.0009226799011230469,2167.5989664082686,0.0,PASS
9,0.007491640746593475,0.007491640746593475,,0.001,0.0009145736694335938,2186.81126173097,0.0,PASS
10,0.008250187151134014,0.008250187151134014,0.004671043716371059,0.001,0.0009226799011230469,2167.5989664082686,0.0,PASS
11,0.0036865626461803913,0.0036865626461803913,,0.001,0.00106048583984375,1885.928057553957,0.0,PASS
12,0.002549320226535201,0.002549320226535201,,0.001,0.0009458065032958984,2114.597428787497,0.0,PASS
13,0.0031790242064744234,0.0031790242064744234,,0.001,0.0008943080902099609,2236.3657691282324,0.0,PASS
14,0.003999712411314249,0.003999712411314249,,0.001,0.0009243488311767578,2163.685323703895,0.0,PASS
15,0.004229256883263588,0.004229256883263588,,0.001,0.0009336471557617188,2142.1368743615935,0.0,PASS
16,0.003305461723357439,0.003305461723357439,,0.001,0.0009541511535644531,2096.103948025987,0.0,PASS
17,0.0012326728319749236,0.0012326728319749236,,0.001,0.0009284019470214844,2154.2393425783257,0.0,PASS
18,0.0035859968047589064,0.0035859968047589064,,0.001,0.0009005069732666016,2220.971141117289,0.0,PASS
19,0.004162789322435856,0.004162789322435856,,0.001,0.0009338855743408203,2141.5899923410775,0.0,PASS
20,0.00450724083930254,0.00450724083930254,0.00339970993809402,0.001,0.0009255409240722656,2160.898505924781,0.0,PASS
21,0.002968537388369441,0.002968537388369441,,0.001,0.0012502670288085938,1599.6582761250954,0.0,PASS
22,0.0018750934395939112,0.0018750934395939112,,0.001,0.0009489059448242188,2107.6904522613067,0.0,PASS
23,0.0012973046395927668,0.0012973046395927668,,0.001,0.0009174346923828125,2179.991683991684,0.0,PASS
24,0.001184995868243277,0.001184995868243277,,0.001,0.0009121894836425781,2192.526921066388,0.0,PASS
25,0.0019780490547418594,0.0019780490547418594,,0.001,0.0009303092956542969,2149.822655048693,0.0,PASS
26,0.0022906200028955936,0.0022906200028955936,,0.001,0.0009090900421142578,2200.002098085497,0.0,PASS
27,0.001911626197397709,0.001911626197397709,,0.001,0.0008881092071533203,2251.9753020134226,0.0,PASS
28,0.0012490134686231613,0.0012490134686231613,,0.001,0.0009195804595947266,2174.9048483277156,0.0,PASS
29,0.0008083535358309746,0.0008083535358309746,,0.001,0.0009052753448486328,2209.2725836186464,0.0,PASS
30,0.0006628930568695068,0.0006628930568695068,0.0011154732201248407,0.001,0.0009000301361083984,2222.1478145695364,0.0,PASS
31,0.0011651767417788506,0.0011651767417788506,,0.001,0.0010323524475097656,1937.3228637413395,0.0,PASS
32,0.0014552553184330463,0.0014552553184330463,,0.001,0.0009601116180419922,2083.0911348398313,0.0,PASS
33,0.0010369576048105955,0.0010369576048105955,,0.001,0.0009021759033203125,2216.862579281184,0.0,PASS
34,0.0008155250106938183,0.0008155250106938183,,0.001,0.0008978843688964844,2227.458311205523,0.0,PASS
35,0.000797239423263818,0.000797239423263818,,0.001,0.0009417533874511719,2123.6982278481014,0.0,PASS
36,0.000544900365639478,0.000544900365639478,,0.001,0.0010645389556884766,1878.7475923852185,0.0,PASS
37,0.0013906618114560843,0.0013906618114560843,,0.001,0.0009279251098632812,2155.3463514902364,0.0,PASS
38,0.000991272390820086,0.000991272390820086,,0.001,0.0009124279022216797,2191.9540109746536,0.0,PASS
39,0.000826452684123069,0.000826452684123069,,0.001,0.0009124279022216797,2191.9540109746536,0.0,PASS
40,0.0008602366433478892,0.0008602366433478892,0.001536576310172677,0.001,0.0009179115295410156,2178.859220779221,0.0,PASS
41,0.001266772043891251,0.001266772043891251,,0.001,0.001018524169921875,1963.625468164794,0.0,PASS
42,0.0011744488729164004,0.0011744488729164004,,0.001,0.0009262561798095703,2159.2298584298583,0.0,PASS
43,0.0006497175781987607,0.0006497175781987607,,0.001,0.0008995532989501953,2223.3257354890006,0.0,PASS
44,0.0006177608156576753,0.0006177608156576753,,0.001,0.0008897781372070312,2247.7513397642015,0.0,PASS
45,0.000513198203407228,0.000513198203407228,,0.001,0.000972747802734375,2056.0313725490196,0.0,PASS
46,0.0009713133331388235,0.0009713133331388235,,0.001,0.0009171962738037109,2180.5583571614243,0.0,PASS
47,0.0007228083559311926,0.0007228083559311926,,0.001,0.0008983612060546875,2226.276008492569,0.0,PASS
48,0.0006022880552336574,0.0006022880552336574,,0.001,0.0008842945098876953,2261.6899433809654,0.0,PASS
49,0.0009002790902741253,0.0009002790902741253,,0.001,0.0009157657623291016,2183.9645925540226,0.0,PASS
50,0.00047531267045997083,0.00047531267045997083,0.0007485314272344112,0.001,0.0009131431579589844,2190.2370757180156,0.0,PASS
51,0.0002718303876463324,0.0002718303876463324,,0.001,0.0012118816375732422,1650.3261853236277,0.0,PASS
52,0.0013646139996126294,0.0013646139996126294,,0.001,0.0009441375732421875,2118.3353535353535,0.0,PASS
53,0.0007488931296393275,0.0007488931296393275,,0.001,0.0009369850158691406,2134.505852417303,0.0,PASS
54,0.0006257898057810962,0.0006257898057810962,,0.001,0.0009105205535888672,2196.5456925896833,0.0,PASS
55,0.0005082241841591895,0.0005082241841591895,,0.001,0.0009450912475585938,2116.1977800201817,0.0,PASS
56,0.0005658832378685474,0.0005658832378685474,,0.001,0.000926971435546875,2157.5637860082306,0.0,PASS
57,0.0005022920086048543,0.0005022920086048543,,0.001,0.0008952617645263672,2233.9834886817575,0.0,PASS
58,0.00027395662618801,0.00027395662618801,,0.001,0.0008912086486816406,2244.143392188336,0.0,PASS
59,0.0007771563832648098,0.0007771563832648098,,0.001,0.0009067058563232422,2205.787010255062,0.0,PASS
60,0.0005279412725940347,0.0005279412725940347,0.0003532851114869118,0.001,0.0009129047393798828,2190.8090885348656,0.0,PASS
61,0.00038998143281787634,0.00038998143281787634,,0.001,0.0010666847229003906,1874.968261063925,0.0,PASS
62,0.00024745360133238137,0.00024745360133238137,,0.001,0.0009446144104003906,2117.26602725896,0.0,PASS
63,0.0004409371758811176,0.0004409371758811176,,0.001,0.0009481906890869141,2109.2803620819714,0.0,PASS
64,0.0004967983113601804,0.0004967983113601804,,0.001,0.0009286403656005859,2153.686264441592,0.0,PASS
65,0.0006360199768096209,0.0006360199768096209,,0.001,0.0009427070617675781,2121.549822964087,0.0,PASS
66,0.0005014766938984394,0.0005014766938984394,,0.001,0.0009083747863769531,2201.7343832020997,0.0,PASS
67,0.0005397237255237997,0.0005397237255237997,,0.001,0.0008919239044189453,2242.3437583533814,0.0,PASS
68,0.00043366558384150267,0.00043366558384150267,,0.001,0.0009000301361083984,2222.1478145695364,0.0,PASS
69,0.0005161605076864362,0.0005161605076864362,,0.001,0.0008957386016845703,2232.794250731967,0.0,PASS
70,0.0007439844775944948,0.0007439844775944948,0.0005441730027087033,0.001,0.000896453857421875,2231.012765957447,0.0,PASS
71,0.0005750550189986825,0.0005750550189986825,,0.001,0.0010402202606201172,1922.6697226678891,0.0,PASS
72,0.00047613150672987103,0.00047613150672987103,,0.001,0.0009126663208007812,2191.3814002089866,0.0,PASS
73,0.00034233511541970074,0.00034233511541970074,,0.001,0.0009255409240722656,2160.898505924781,0.0,PASS
74,0.0003421797591727227,0.0003421797591727227,,0.001,0.0009098052978515625,2198.272536687631,0.0,PASS
75,0.0004382050537969917,0.0004382050537969917,,0.001,0.0009276866912841797,2155.900282703675,0.0,PASS
76,0.0004086092230863869,0.0004086092230863869,,0.001,0.000881195068359375,2269.6450216450216,0.0,PASS
77,0.00036428539897315204,0.00036428539897315204,,0.001,0.0008935928344726562,2238.1558164354324,0.0,PASS
78,0.00036992738023400307,0.00036992738023400307,,0.001,0.0008907318115234375,2245.3447537473235,0.0,PASS
79,0.00031913627753965557,0.00031913627753965557,,0.001,0.0009286403656005859,2153.686264441592,0.0,PASS
80,0.0004132184840273112,0.0004132184840273112,0.00046246699639596045,0.001,0.0009281635284423828,2154.7927048548677,0.0,PASS
81,0.00027645984664559364,0.00027645984664559364,,0.001,0.0010535717010498047,1898.304593799502,0.0,PASS
82,0.00020712896366603673,0.00020712896366603673,,0.001,0.0009393692016601562,2129.0883248730966,0.0,PASS
83,0.0002795610635075718,0.0002795610635075718,,0.001,0.0009279251098632812,2155.3463514902364,0.0,PASS
84,0.0005077322712168097,0.0005077322712168097,,0.001,0.0009100437164306641,2197.6966203824995,0.0,PASS
85,0.00047275691758841276,0.00047275691758841276,,0.001,0.0009598731994628906,2083.6085444610035,0.0,PASS
86,0.0002550692006479949,0.0002550692006479949,,0.001,0.0009331703186035156,2143.231476750128,0.0,PASS
87,0.00020918261725455523,0.00020918261725455523,,0.001,0.0009071826934814453,2204.6275952693823,0.0,PASS
88,0.00025203434051945806,0.00025203434051945806,,0.001,0.0008950233459472656,2234.5785828449652,0.0,PASS
89,0.00030391791369765997,0.00030391791369765997,,0.001,0.0009145736694335938,2186.81126173097,0.0,PASS
90,0.0003277116338722408,0.0003277116338722408,0.0003513031988404691,0.001,0.0008838176727294922,2262.9101699487455,0.0,PASS
91,0.00029759982135146856,0.00029759982135146856,,0.001,0.0009844303131103516,2031.631872124001,0.0,PASS
92,0.000257109641097486,0.000257109641097486,,0.001,0.0012576580047607422,1590.2574407582938,0.0,PASS
93,0.00020795413001906127,0.00020795413001906127,,0.001,0.0009241104125976562,2164.2435500515994,0.0,PASS
94,0.00015506449562963098,0.00015506449562963098,,0.001,0.0008852481842041016,2259.2534338809587,0.0,PASS
95,0.0003481403400655836,0.0003481403400655836,,0.001,0.0008790493011474609,2275.185245457011,0.0,PASS
96,0.0003161083732265979,0.0003161083732265979,,0.001,0.0009112358093261719,2194.821559392988,0.0,PASS
97,0.00015694346802774817,0.00015694346802774817,,0.001,0.0009167194366455078,2181.692587776333,0.0,PASS
98,0.00027042924193665385,0.00027042924193665385,,0.001,0.0009369850158691406,2134.505852417303,0.0,PASS
99,0.00024308754655066878,0.00024308754655066878,,0.001,0.0011088848114013672,1803.613846484627,0.0,PASS
100,0.00026923828409053385,0.00026923828409053385,0.0003489591763354838,0.001,0.0008819103240966797,2267.8042714247094,0.0,PASS
101,0.0002659983583725989,0.0002659983583725989,,0.001,0.001087188720703125,1839.6070175438597,0.0,PASS
102,0.0001539279182907194,0.0001539279182907194,,0.001,0.0009267330169677734,2158.118857730898,0.0,PASS
103,0.00027780942036770284,0.00027780942036770284,,0.001,0.0009062290191650391,2206.9476453564853,0.0,PASS
104,0.000272033445071429,0.000272033445071429,,0.001,0.0008974075317382812,2228.6418703506906,0.0,PASS
105,0.00015626457752659917,0.00015626457752659917,,0.001,0.0009009838104248047,2219.7957131516273,0.0,PASS
106,0.000232919177506119,0.000232919177506119,,0.001,0.0009512901306152344,2102.4080200501253,0.0,PASS
107,0.00023788821999914944,0.00023788821999914944,,0.001,0.0009171962738037109,2180.5583571614243,0.0,PASS
108,0.00024483524612151086,0.00024483524612151086,,0.001,0.0009069442749023438,2205.2071503680336,0.0,PASS
109,0.00021466433827299625,0.00021466433827299625,,0.001,0.0008988380432128906,2225.0949602122014,0.0,PASS
110,0.00019865403010044247,0.00019865403010044247,0.00023665916523896158,0.001,0.0009164810180664062,2182.260145681582,0.0,PASS
111,0.00023345965018961579,0.00023345965018961579,,0.001,0.0011129379272460938,1797.0454155955442,0.0,PASS
112,0.00019644771236926317,0.00019644771236926317,,0.001,0.0009484291076660156,2108.750125691302,0.0,PASS
113,0.00014711220865137875,0.00014711220865137875,,0.001,0.0010967254638671875,1823.6104347826088,0.0,PASS
114,0.00012658469495363533,0.00012658469495363533,,0.001,0.0009016990661621094,2218.034902168165,0.0,PASS
115,0.00014363680384121835,0.00014363680384121835,,0.001,0.0009548664093017578,2094.5338327091135,0.0,PASS
116,0.0002894727513194084,0.0002894727513194084,,0.001,0.0009200572967529297,2173.777662606893,0.0,PASS
117,0.00019975402392446995,0.00019975402392446995,,0.001,0.0009076595306396484,2203.469398476491,0.0,PASS
118,0.00019851926481351256,0.00019851926481351256,,0.001,0.0009031295776367188,2214.521647307286,0.0,PASS
119,0.00021258956985548139,0.00021258956985548139,,0.001,0.0009007453918457031,2220.3832715722606,0.0,PASS
120,0.00022754666861146688,0.00022754666861146688,0.00024437991669401526,0.001,0.0008916854858398438,2242.9433155080214,0.0,PASS
121,0.00026365078520029783,0.00026365078520029783,,0.001,0.0010447502136230469,1914.333181195801,0.0,PASS
122,0.00019048916874453425,0.00019048916874453425,,0.001,0.0009396076202392578,2128.548084242578,0.0,PASS
123,0.00021009030751883984,0.00021009030751883984,,0.001,0.002353191375732422,849.9096251266463,0.0,PASS
124,0.00021989786182530224,0.00021989786182530224,,0.001,0.0010275840759277344,1946.3127610208817,0.0,PASS
125,0.00012655339378397912,0.00012655339378397912,,0.001,0.0009489059448242188,2107.6904522613067,0.0,PASS
126,0.00018833587819244713,0.00018833587819244713,,0.001,0.0009541511535644531,2096.103948025987,0.0,PASS
127,0.0002028726157732308,0.0002028726157732308,,0.001,0.0009856224060058594,2029.1746492501209,0.0,PASS
128,0.00014085278962738812,0.00014085278962738812,,0.001,0.0008971691131591797,2229.2341217114003,0.0,PASS
129,0.0001231902278959751,0.0001231902278959751,,0.001,0.0009038448333740234,2212.769190187286,0.0,PASS
130,0.00019790737133007497,0.00019790737133007497,0.0002579144493211061,0.001,0.0009431838989257812,2120.4772497472195,0.0,PASS
131,0.00024329317966476083,0.00024329317966476083,,0.001,0.0010819435119628906,1848.5253415601587,0.0,PASS
132,0.00021233339793980122,0.00021233339793980122,,0.001,0.0009579658508300781,2087.757093081135,0.0,PASS
133,0.00017641717568039894,0.00017641717568039894,,0.001,0.0009322166442871094,2145.424040920716,0.0,PASS
134,0.00017869363364297897,0.00017869363364297897,,0.001,0.0011103153228759766,1801.2901009233412,0.0,PASS
135,0.00012149185204179958,0.00012149185204179958,,0.001,0.0011756420135498047,1701.1981342526872,0.0,PASS
